Code_Region;Region / Country;Department / District;Municipality;Site;Cultural_complex;Cultural_aspect;Event_id.;Method_1;Lab_count_id.;14C_age_BP;STD;Curve;Method_2;Material;Generic_Specific_id.;Anatomical_id.;Identified_by;Reference(s);Comment_1;STD_accuracy;Accuracy_score;Material_reliability;Reliability_score;Quality_score;Comment_2;HPD_IntCal20;ChronoModel_id.;BMAP_EMAP;MACT-1;MACT-2;MACT-3
CWM_D021;Provence-Alpes-Côte d'Azur (FR);Alpes-Maritimes;Castellar;Pendimoun (abri);IMP_PND;Impressa (PND-1C_Cluster-45437);D021_PND#TR-N_US-41678#47292;14C;LTL-8006A;6649;45;intcal20.14c;AMS;Charred seed(s);Triticum dicoccum;Caryopsis;"L. Bouby; A. Carré";Binder et al. 2014;_;HIGH;4;SLS;3;12;_;"[ -5632 ; -5481 ]";D021_PND;"[-5543 ; -5440]";5480;;
CWM_D021;Provence-Alpes-Côte d'Azur (FR);Alpes-Maritimes;Castellar;Pendimoun (abri);CRD_ZFI;Cardial (PND-2A_Cluster-42370);D021_PND#TR-N_US-19001#44387;14C;LTL-8007A;6170;45;intcal20.14c;AMS;Charred seed(s);Quercus sp.;Acorn;"L. Bouby; A. Carré";Binder et al. 2017b;_;HIGH;4;SLS;3;12;_;"[ -5287 ; -4994 ]";D021_PND;"[-5437 ; -5229]";5340;;
CWM_D021;Provence-Alpes-Côte d'Azur (FR);Alpes-Maritimes;Castellar;Pendimoun (abri);CRD_ZFI;Cardial (PND-2A_Cluster-42370);D021_PND#TR-N_US-19001#44473;14C;LTL-8008A;6337;45;intcal20.14c;AMS;Charred seed(s);Quercus sp.;Acorn;"L. Bouby; A. Carré";Binder et al. 2017b;_;HIGH;4;SLS;3;12;_;"[ -5466 ; -5213 ] (";D021_PND;"[-5437 ; -5229]";5340;;
CWM_D021;Provence-Alpes-Côte d'Azur (FR);Alpes-Maritimes;Castellar;Pendimoun (abri);CRD_ZFI;Cardial (PND-2A_Cluster-42370);D021_PND#TR-N_US-42370#42861;14C;LTL-8009A;6241;45;intcal20.14c;AMS;Charred seed(s);Corylus avellana;Pericarp;"L. Bouby; A. Carré";Binder et al. 2017b;_;HIGH;4;SLS;3;12;_;"[ -5310 ; -5054 ]";D021_PND;"[-5437 ; -5229]";5340;;
CWM_D021;Provence-Alpes-Côte d'Azur (FR);Alpes-Maritimes;Castellar;Pendimoun (abri);CRD_ZFI;Cardial (PND-2A_Cluster-42370);D021_PND#TR-N_US-42370#44077;14C;LTL-8010A;6328;45;intcal20.14c;AMS;Charred seed(s);Quercus sp.;Acorn;"L. Bouby; A. Carré";Binder et al. 2017b;_;HIGH;4;SLS;3;12;_;"[ -5465 ; -5212 ]";D021_PND;"[-5437 ; -5229]";5340;;
CWM_D021;Provence-Alpes-Côte d'Azur (FR);Alpes-Maritimes;Castellar;Pendimoun (abri);CRD_ZFI;Cardial (PND-2A_Cluster-17440);D021_PND#TR-N_US-18364#18365;14C;LTL-8011A;6507;45;intcal20.14c;AMS;Charred seed(s);Quercus sp.;Acorn;"L. Bouby; A. Carré";Binder et al. 2017b;_;HIGH;4;SLS;3;12;_;"[ -5604 ; -5370 ]";D021_PND;"[-5437 ; -5229]";5340;;
CWM_D021;Provence-Alpes-Côte d'Azur (FR);Alpes-Maritimes;Castellar;Pendimoun (abri);CRD_ZFI;Cardial (PND-2A_Cluster-17440);D021_PND#TR-N_US-18364#18512;14C;LTL-8012A;6499;45;intcal20.14c;AMS;Charred seed(s);Quercus sp.;Acorn;"L. Bouby; A. Carré";Binder et al. 2017b;_;HIGH;4;SLS;3;12;_;"[ -5556 ; -5365 ]";D021_PND;"[-5437 ; -5229]";5340;;
CWM_D024;Provence-Alpes-Côte d'Azur (FR);Vaucluse;Courthézon;Baratin (le);PCRD;Cardial;D024_BRT#TR-N_C108_Spit-1#5879;14C;LTL-8017A;5899;40;intcal20.14c;AMS;Bone collagen;Bos taurus;na;L. Gourichon;Sénépart 2014;_;HIGH;4;SLS;3;12;_;"[ -4891 ; -4686 ]";D024_BRT;"[-4786 ; -4722]";4750;;
CWM_D024;Provence-Alpes-Côte d'Azur (FR);Vaucluse;Courthézon;Baratin (le);PCRD;Cardial;D024_BRT#TR-N_C108_Spit-1#5903;14C;LTL-8018A;5857;40;intcal20.14c;AMS;Bone collagen;Bos taurus;na;L. Gourichon;Sénépart 2014;_;HIGH;4;SLS;3;12;_;"[ -4832 ; -4608 ]";D024_BRT;"[-4786 ; -4722]";4750;;
CWM_D021;Provence-Alpes-Côte d'Azur (FR);Alpes-Maritimes;Mougins;Bréguières (faille des);PCRD;PreChassey / SMP0 / Vho Cf. (Cluster-C5);D021_BRG#Level-C5#F3;14C;LTL-8479A;6032;45;intcal20.14c;AMS;Bone collagen;Ovis aries;M2 inf (sx);"M. Vuilien; L. Gourichon";Provost et al. 2017;_;HIGH;4;SLS;3;12;_;"[ -5041 ; -4797 ]";D021_BRG;"[-4986 ; -4883] ";4930;;
CWM_D024;Provence-Alpes-Côte d'Azur (FR);Vaucluse;Malemort-du-Comtat;Unang (grotte d');CRD_ZFI;Cardial;D024_UNA#TR-HG4/5_Burial-80#5;14C;LTL-8480A;6107;45;intcal20.14c;AMS;Bone collagen;Homo sapiens;na;A. Zemour;Zemour 2014, Zemour et al. 2017;_;HIGH;4;SLS;3;12;"d13C -21.0; d15N 8.4";"Combined [ -4931 ; -4725 ]";na;na;;;
CWM_D024;Provence-Alpes-Côte d'Azur (FR);Vaucluse;Malemort-du-Comtat;Unang (grotte d');CRD_ZFI;Cardial;D024_UNA#TR-HG4/5_Burial-80#1;14C;LTL-8481A;5796;45;intcal20.14c;AMS;Bone collagen;Homo sapiens;na;A. Zemour;Zemour 2014, Zemour et al. 2017;_;HIGH;4;SLS;3;12;"d13C -21.0; d15N 8.4";"Combined [ -4931 ; -4725 ]";na;na;;;
CWM_D021;Provence-Alpes-Côte d'Azur (FR);Alpes-Maritimes;Mougins;Bréguières (faille des);PCRD;PreChassey / SMP0 / Vho Cf. (Cluster-C5);D021_BRG#Level-C5#H19;14C;LTL-8482A;6104;45;intcal20.14c;AMS;Bone collagen;Homo sapiens;Cranium;S. Provost;Provost et al. 2017, Goude et al. 2020;_;HIGH;4;SLS;3;12;"d13C -20.0/-19.9; d15N 9.2/8.3";"[ -5207 ; -4855 ]";D021_BRG;"[-4986 ; -4883] ";4930;;
CWM_D021;Provence-Alpes-Côte d'Azur (FR);Alpes-Maritimes;Mougins;Bréguières (faille des);PCRD;PreChassey / SMP0 / Vho Cf. (Cluster-C5);D021_BRG#Level-C5#F2b;14C;LTL-8483A;5971;45;intcal20.14c;AMS;Bone collagen;Bos sp.;M2 inf (sx);"M. Vuilien; L. Gourichon";Provost et al. 2017;_;HIGH;4;SLS;3;12;_;"[ -4985 ; -4725 ]";D021_BRG;"[-4986 ; -4883] ";4930;;
CWM_D021;Provence-Alpes-Côte d'Azur (FR);Alpes-Maritimes;Mougins;Bréguières (faille des);_;PreChassey Cf. (Cluster-C3/2);D021_BRG#Level-C2#H04_3386#B;14C;LTL-8484A;6144;45;intcal20.14c;AMS;Bone collagen;Homo sapiens;Cranium;S. Provost;Provost et al. 2017, Goude et al. 2020;_;HIGH;4;SLS;3;12;"Cf. d13C -20.0/-19.9/-19.8; d15N 8.2/8.3/9.8";"combined[ -4944 ; -4729 ]";D021_BRG;"[-4802 ; -4416] ";4770;4400;
CWM_C024;Sicilia (IT);Trapani;Favignana;Oriente (grotta d');EME;Early Mesolithic;C024_ORI#Layer-6C;14C;LTL-874A;8608;65;intcal20.14c;AMS;Charcoal;na;na;na;Martini et al. 2012;_;GOOD;3;SLS;3;9;_;"[ -7795 ; -7527 ]";na;na;;;
CWM_C024;Sicilia (IT);Trapani;Favignana;Oriente (grotta d');EME;Early Mesolithic;C024_ORI#Layer-6D;14C;LTL-875A;8699;60;intcal20.14c;AMS;Charcoal;na;na;na;Martini et al. 2012;_;GOOD;3;SLS;3;9;_;"[ -7941 ; -7591 ]";na;na;;;
CWM_C024;Sicilia (IT);Trapani;Favignana;Oriente (grotta d');EME;Early Mesolithic;C024_ORI#Layer-6B;14C;LTL-876A;8619;65;intcal20.14c;AMS;Charcoal;na;na;na;Martini et al. 2012;_;GOOD;3;SLS;3;9;_;"[ -7814 ; -7532 ]";na;na;;;
CWM_C024;Sicilia (IT);Trapani;Favignana;Oriente (grotta d');CST;Castelnovian;C024_ORI#Layer-5A;14C;LTL-877A;7040;55;intcal20.14c;AMS;Charcoal;Unspecified short-lived sample;na;na;Martini et al. 2012;pers. comm. D. Lo Vetro (sample);GOOD;3;SLS;3;9;_;"[ -6019 ; -5787 ]";na;na;;;
CWM_A072;Friuli-Venezia Giulia (IT);Udine;Udine;Pavia di Udine;LIN_FRL;Friul;A072_PDU#ST-2_US-1;14C;LTL-950A;6069;55;intcal20.14c;AMS;Charcoal;na;na;na;Pessina 2006;_;GOOD;3;OWE;2;6;_;"[ -5206 ; -4801 ]";na;na;;;
CWM_A072;Friuli-Venezia Giulia (IT);Udine;Pozzuolo Del Friuli;Sammardenchia;LIN_FRL;Friul;A072_SMM#Ditch-231_US-3;14C;LTL-955A;6063;50;intcal20.14c;AMS;Charcoal;na;na;na;Pessina 2006;_;GOOD;3;OWE;2;6;_;"[ -5205 ; -4800 ]";A072_SMM_M2;"[-5170 ; -4781] ";4930;;
CWM_A072;Friuli-Venezia Giulia (IT);Udine;Pozzuolo Del Friuli;Sammardenchia;LIN_FRL;Friul;A072_SMM#Ditch-231_US-2;14C;LTL-956A;6231;60;intcal20.14c;AMS;Charcoal;na;na;na;Pessina 2006;_;GOOD;3;OWE;2;6;_;"[ -5316 ; -5027 ]";A072_SMM_M2;"[-5170 ; -4781] ";4930;;
CWM_A072;Friuli-Venezia Giulia (IT);Udine;Pozzuolo Del Friuli;Sammardenchia;LIN_FRL;Friul;A072_SMM#Ditch-231-173#A;14C;LTL-958A;5982;50;intcal20.14c;AMS;Charcoal;na;na;na;Pessina 2006;_;GOOD;3;OWE;2;6;_;"[ -4994 ; -4726 ]";A072_SMM_M2;"[-5170 ; -4781] ";4930;;
CWM_A072;Friuli-Venezia Giulia (IT);Udine;Pozzuolo Del Friuli;Sammardenchia;LIN_FRL;Friul;A072_SMM#Ditch-231_US-1;14C;LTL-959A;6027;50;intcal20.14c;AMS;Charcoal;na;na;na;Pessina 2006;_;GOOD;3;OWE;2;6;_;"[ -5045 ; -4792 ]";A072_SMM_M2;"[-5170 ; -4781] ";4930;;
CWM_A072;Friuli-Venezia Giulia (IT);Udine;Pozzuolo Del Friuli;Sammardenchia;LIN_FRL;Friul;A072_SMM#Ditch-231_US-4;14C;LTL-960A;5902;70;intcal20.14c;AMS;Charcoal;na;na;na;Pessina 2006;_;GOOD;3;OWE;2;6;_;"[ -4947 ; -4554 ]";A072_SMM_M2;"[-5170 ; -4781] ";4930;;
CWM_A072;Friuli-Venezia Giulia (IT);Udine;Pozzuolo Del Friuli;Sammardenchia;LIN_FRL;Friul;A072_SMM#ST-89#B;14C;LTL-961A;5978;55;intcal20.14c;AMS;Charcoal;na;na;na;Pessina 2006;_;GOOD;3;OWE;2;6;_;"[ -4992 ; -4725 ]";A072_SMM_M2;"[-5200 ; -4732] ";5030;;
CWM_A072;Friuli-Venezia Giulia (IT);Udine;Pozzuolo Del Friuli;Sammardenchia;LIN_FRL;Friul;A072_SMM#ST-89#A;14C;LTL-962A;6059;50;intcal20.14c;AMS;Charcoal;na;na;na;Pessina 2006;_;GOOD;3;OWE;2;6;_;"[ -5204 ; -4798 ]";A072_SMM_M2;"[-5200 ; -4732] ";5030;;
CWM_A072;Friuli-Venezia Giulia (IT);Udine;Pozzuolo Del Friuli;Sammardenchia;LIN_FRL;Friul;A072_SMM#ST-118#C;14C;LTL-963A;5871;50;intcal20.14c;AMS;Charcoal;na;na;na;Pessina 2006;_;GOOD;3;OWE;2;6;_;"[ -4884 ; -4601 ]";A072_SMM_M2;"[-5200 ; -4732] ";5030;;
CWM_A072;Friuli-Venezia Giulia (IT);Udine;Pozzuolo Del Friuli;Sammardenchia;LIN_FRL;Friul;A072_SMM#ST-89#C;14C;LTL-964A;6000;40;intcal20.14c;AMS;Charcoal;na;na;na;Pessina 2006;_;HIGH;4;OWE;2;8;_;"[ -4994 ; -4791 ]";A072_SMM_M2;"[-5200 ; -4732] ";5030;;
CWM_A072;Friuli-Venezia Giulia (IT);Udine;Pozzuolo Del Friuli;Sammardenchia;LIN_FRL;Friul;A072_SMM#ST-118#B;14C;LTL-966A;6170;57;intcal20.14c;AMS;Charcoal;na;na;na;Pessina 2006;_;GOOD;3;OWE;2;6;_;"[ -5296 ; -4951 ]";A072_SMM_M2;"[-5200 ; -4732] ";5030;;
CWM_A072;Friuli-Venezia Giulia (IT);Udine;Pozzuolo Del Friuli;Sammardenchia;LIN_FRL;Friul;A072_SMM#Ditch-231-173#B;14C;LTL-967A;6060;50;intcal20.14c;AMS;Charcoal;na;na;na;Pessina 2006;_;GOOD;3;OWE;2;6;_;"[ -5204 ; -4799 ]";A072_SMM_M2;"[-5170 ; -4781] ";4930;;
CWM_B016;Puglia (IT);Foggia;Lucera;Fragella (masseria);IMP_QRC;Quercia;B016_FRG#Layer-IIa/IIb;14C;LTL-n/a1;6684;50;intcal20.14c;AMS;na;na;na;na;Tunzi et al. 2017;_;GOOD;3;na;1;3;_;"[ -5710 ; -5483 ]";B016_FRG;"[-5621 ; -5412]";5540;;
CWM_B016;Puglia (IT);Foggia;Lucera;Fragella (masseria);IMP_QRC;Quercia;B016_FRG#Layer-IV;14C;LTL-n/a2;6593;50;intcal20.14c;AMS;na;na;na;na;Tunzi et al. 2017;_;GOOD;3;na;1;3;_;"[ -5620 ; -5476 ]";B016_FRG;"[-5621 ; -5412]";5540;;
CWM_B016;Puglia (IT);Foggia;Lucera;Fragella (masseria);IMP_QRC;Quercia;B016_FRG#Layer-IV (top) #Burial;14C;LTL-n/a3;6470;45;intcal20.14c;AMS;Bone collagen;Homo sapiens;na;na;Tunzi et al. 2017;_;HIGH;4;na;1;4;Stable isotope analysis missing;"[ -5515 ; -5326 ]";B016_FRG;"[-5621 ; -5412]";5540;;
CWM_D042;Auvergne-Rhône-Alpes (FR);Ardèche;Saint-André-de-Cruzières;Chazelles;CRD;Cardial;D042_CHZ_Level-VII;14C;Lv-395;5660;110;intcal20.14c;GPC;Sediment;na;na;na;Gilot 1970;_;LOWEST;1;BULK;1;1;_;"[ -4777 ; -4270 ]";na;na;;;
CWM_D041;Auvergne-Rhône-Alpes (FR);Drôme;Barret-de-Lioure;Moulins (les);_;PreChassey / Early Chassey;D041_MLN#Layer-5;14C;Ly 3805;5550;130;intcal20.14c;LSC;Bone collagen;na;na;na;Pahin-Peytavy 1986a;_;LOWEST;1;SLS;3;3;_;"[ -4686 ; -4054 ]";na;na;;;
CWM_D024;Provence-Alpes-Côte d'Azur (FR);Vaucluse;Courthézon;Baratin (le);CRD_ZFI;Cardial;D024_BRT#TR-S_ST-5;14C;Ly-099/OxA;6145;70;intcal20.14c;AMS;Charcoal;Quercus sp.;na;S. Thiébault;Sénépart 2000;_;GOOD;3;OWE;2;6;_;"[ -5296 ; -4853 ]";D024_BRT;"[-5279 ; -4959]";5050;;
CWM_D024;Provence-Alpes-Côte d'Azur (FR);Vaucluse;Courthézon;Baratin (le);CRD_ZFI;Cardial;D024_BRT#TR-C_ST-2;14C;Ly-100/OxA;6125;80;intcal20.14c;AMS;Charcoal;Quercus sp.;na;S. Thiébault;Sénépart 2000;_;LOW;2;OWE;2;4;_;"[ -5293 ; -4843 ]";D024_BRT;"[-5279 ; -4959]";5050;;
CWM_B052;Abruzzo (IT);L'Aquila;Trasacco;Continenza (grotta);CST;Castelnovian ;B052_CNT#Spit-23#A;14C;Ly-10756;7250;40;intcal20.14c;LSC;Charcoal;na;na;na;Grifoni Cremonesi 2006;_;HIGH;4;OWE;2;8;_;"[ -6220 ; -6028 ]";na;na;;;
CWM_D041;Auvergne-Rhône-Alpes (FR);Drôme;Espeluche;Lalo;EPI_GZ3;Epicardial (LAL-N4);D041_LAL#Sed-Phase-n/a_ditch_STR-62B;14C;Ly-11186;5955;60;intcal20.14c;LSC;Charcoal;na;na;na;Berger et al. 2016;_;GOOD;3;OWE;2;6;_;"[ -4991 ; -4713 ]";na;na;;;
CWM_D041;Auvergne-Rhône-Alpes (FR);Drôme;Espeluche;Lalo;EPI_GZ3;Epicardial (LAL-N4);D041_LAL#Sed-Phase-n/a_ditch_STR-62C;14C;Ly-11187;6190;30;intcal20.14c;LSC;Charcoal;na;na;na;Berger et al. 2016;_;GOOD;3;OWE;2;6;_;"[ -5283 ; -5038 ]";na;na;;;
CWM_C051;Corse (FR);Corse-du-Sud;Sartène;Renaghju;CRD_SAP;Cardial (SAP);C051_RNG#Phase-1B_US-75;14C;Ly-11262;6290;40;intcal20.14c;LSC;Charcoal;na;na;na;D'Anna 2014, Luglié 2019;_;HIGH;4;OWE;2;8;_;"[ -5365 ; -5125 ]";C051_RNG;"[-5266 ; -5002]";5250;5040;
CWM_D043;Auvergne-Rhône-Alpes (FR);Isère;Sassenage;Grande Rivoire (abri de la);WAN;Aceramic;D043_GRI#TR-4_P17_d140#349_CX-LSGM;14C;Ly-11551/SacA-39068;6415;40;intcal20.14c;AMS;Bone collagen;na;na;na;Nicod et al. 2019;_;HIGH;4;SLS;3;12;_;"[ -5472 ; -5316 ]";D043_GRI;"[-5371 ; -5120] ";5370;5130;_
CWM_D043;Auvergne-Rhône-Alpes (FR);Isère;Sassenage;Grande Rivoire (abri de la);TR/MX;Transition;D043_GRI#TR-4_R19_d142#564_CX-LBC;14C;Ly-11552/SacA-39069;6490;35;intcal20.14c;AMS;Charred bone;Cervus elaphus;na;na;Nicod et al. 2012;_;HIGH;4;OWE;2;8;_;"[ -5522 ; -5370 ]";na;na;;;
CWM_D043;Auvergne-Rhône-Alpes (FR);Isère;Sassenage;Grande Rivoire (abri de la);EPI_TVC;Epicardial;D043_GRI#TR-4_Z4_Q18_d131#LBI-B;14C;Ly-11553/SacA-39070;5995;35;intcal20.14c;AMS;Bone collagen;na;na;na;Nicod et al. 2019;_;HIGH;4;SLS;3;12;_;"[ -4986 ; -4794 ]";D043_GRI;"[-4925 ; -4728] ";4850;_;_
CWM_D043;Auvergne-Rhône-Alpes (FR);Isère;Sassenage;Grande Rivoire (abri de la);EPI_TVC;Epicardial;D043_GRI#TR-4_Q19_d131#403_LGC-M;14C;Ly-11554/SacA-39071;6255;35;intcal20.14c;AMS;Charred bone;na;na;na;Nicod et al. 2019;_;HIGH;4;OWE;2;8;_;"[ -5310 ; -5071 ]";na;na;;;
CWM_D043;Auvergne-Rhône-Alpes (FR);Isère;Sassenage;Grande Rivoire (abri de la);WAN;Aceramic;D043_GRI#TR-4_R18_d134#213_LGC-B;14C;Ly-11555/SacA-39072;6180;40;intcal20.14c;AMS;Bone collagen;na;na;na;Nicod et al. 2019;_;HIGH;4;SLS;3;12;_;"[ -5284 ; -5003 ]";D043_GRI;"[-5371 ; -5120] ";5370;5130;_
CWM_D043;Auvergne-Rhône-Alpes (FR);Isère;Sassenage;Grande Rivoire (abri de la);WAN;Aceramic;D043_GRI#TR-4_R18b_d138#LBI-B;14C;Ly-11556/SacA-39073;6140;35;intcal20.14c;AMS;Charred bone;na;na;na;Nicod et al. 2019;_;HIGH;4;OWE;2;8;_;"[ -5210 ; -4990 ]";na;na;;;
CWM_D043;Auvergne-Rhône-Alpes (FR);Isère;Sassenage;Grande Rivoire (abri de la);EPI_TVC;Epicardial;D043_GRI#TR-4_P17_d127#192_LBC-R;14C;Ly-11557/SacA-39059;6185;35;intcal20.14c;AMS;Charred bone;na;na;na;Nicod et al. 2019;_;HIGH;4;OWE;2;8;_;"[ -5284 ; -5013 ]";na;na;;;
CWM_D045;Auvergne-Rhône-Alpes (FR);Ain;Ambérieu-en-Bugey;Gardon (grotte du);NEO;Early Rhodanian Neolithic ;D045_GRD#TR-I26_d68.6_Layer-56;14C;Ly-11605;5890;80;intcal20.14c;LSC;Bone collagen;na;na;na;Voruz & Perrin 2009;_;LOW;2;SLS;3;6;_;"[ -4946 ; -4546 ]";na;na;;;
CWM_D045;Auvergne-Rhône-Alpes (FR);Ain;Ambérieu-en-Bugey;Gardon (grotte du);NEO;Early Rhodanian Neolithic ;D045_GRD#TR-I26_d80.5_Layer-58C;14C;Ly-11606;6180;60;intcal20.14c;LSC;Bone collagen;na;na;na;Voruz et al. 2004;_;GOOD;3;SLS;3;9;_;"[ -5301 ; -4953 ]";na;na;;;
CWM_D043;Auvergne-Rhône-Alpes (FR);Isère;Sassenage;Grande Rivoire (abri de la);EPI_TVC;Epicardial;D043_GRI#TR-4_P17_d129#264_LBC-LN;14C;Ly-11726/SacA-39760;5925;35;intcal20.14c;AMS;Bone collagen;na;na;na;Nicod et al. 2019;_;HIGH;4;SLS;3;12;_;"[ -4897 ; -4714 ]";D043_GRI;"[-4925 ; -4728] ";4850;_;_
CWM_D043;Auvergne-Rhône-Alpes (FR);Isère;Sassenage;Grande Rivoire (abri de la);WAN;Aceramic;D043_GRI#TR-4_Q18_d137#419_LGM-CX;14C;Ly-11727/SacA-39061;6240;40;intcal20.14c;AMS;Charred bone;na;na;na;Nicod et al. 2019;_;HIGH;4;OWE;2;8;_;"[ -5307 ; -5060 ]";na;na;;;
CWM_D043;Auvergne-Rhône-Alpes (FR);Isère;Rovon;Pas de l‘Échelle (abri du);WAN;Aceramic;D043_PEC#TR-N9_Layer-D4sup;14C;Ly-13310/GrA;6535;40;intcal20.14c;AMS;Bone collagen;na;na;na;Bintz et al. 2018;Not reported in BANADORA;HIGH;4;SLS;3;12;_;"[ -5611 ; -5382 ]";D043_PEC;"[-5505 ; -4815]";5500;4820;
CWM_D043;Auvergne-Rhône-Alpes (FR);Isère;Rovon;Pas de l‘Échelle (abri du);WAN;Aceramic;D043_PEC#TR-O9_Layer-D3-D4;14C;Ly-13311/GrA;5945;40;intcal20.14c;AMS;Bone collagen;na;na;na;Bintz et al. 2018;Not reported in BANADORA;HIGH;4;SLS;3;12;_;"[ -4933 ; -4720 ]";D043_PEC;"[-5505 ; -4815]";5500;4820;
CWM_D043;Auvergne-Rhône-Alpes (FR);Isère;Rovon;Pas de l‘Échelle (abri du);EME;Sauveterrian;D043_PEC#TR-N9_Layer-E1inf;14C;Ly-13312/GrA;7990;50;intcal20.14c;AMS;Bone collagen;na;na;na;Bintz et al. 2018;Not reported in BANADORA;GOOD;3;SLS;3;9;_;"[ -7053 ; -6698 ]";D043_PEC;"[-7689 ; -6443]";6450;;
CWM_D043;Auvergne-Rhône-Alpes (FR);Isère;Saint-Bernard-du-Touvet;Aulp-du-Seuil ALP-2 (l');EME;Sauveterrian;D043_AS2#Layer-C6;14C;Ly-1341;8655;45;intcal20.14c;AMS;Bone collagen;na;na;na;BANADORA on line;_;HIGH;4;SLS;3;12;_;"[ -7768 ; -7585 ]";na;na;;;
CWM_B011;Puglia (IT);Lecce;Gallipoli;Torre Sabea;IMP_ARC;Impressa (Arcaica);B011_TSA#Tr-TU-11/12_Pit#A;14C;Ly-1448 (OxA);6860;45;intcal20.14c;AMS;Charred seed(s);na;na;na;Guilaine et al. 2003;_;HIGH;4;na;1;4;_;"[ -5840 ; -5653 ]";na;na;;;
CWM_D011;Liguria (IT);Savona;Finale Ligure;Arene Candide (caverna delle);SMP;SMP1;D011_ACN#TR-ADL_1#SR042;14C;Ly-14584/SacA-51527;5835;30;intcal20.14c;AMS;Bone collagen;Homo sapiens (infans);Costa;V. Sparacello;Sparacello et al. 2020;_;HIGH;4;SLS;3;12;Stable isotope analysis missing;"[ -4787 ; -4608 ]";na;na;;;
CWM_D011;Liguria (IT);Savona;Finale Ligure;Arene Candide (caverna delle);SMP;SMP1 Cf.;D011_ACN#TR-LBB_Burial-8#034;14C;Ly-14585/SacA-51528;5860;30;intcal20.14c;AMS;Bone collagen;Homo sapiens (infans);Cortical fragment;V. Sparacello;Sparacello et al. 2020;_;HIGH;4;SLS;3;12;Stable isotope analysis missing;"[ -4826 ; -4616 ]";na;na;;;
CWM_D011;Liguria (IT);Savona;Finale Ligure;Arene Candide (caverna delle);SMP;SMP1 Cf.;D011_ACN#TR-LBB_Level-22#SR022;14C;Ly-14586/SacA-51529;5915;30;intcal20.14c;AMS;Bone collagen;Homo sapiens (infans);na;V. Sparacello;Sparacello et al. 2020;_;HIGH;4;SLS;3;12;Stable isotope analysis missing;"[ -4879 ; -4714 ]";na;na;;;
CWM_D011;Liguria (IT);Savona;Finale Ligure;Arene Candide (caverna delle);SMP;SMP1 Cf.;D011_ACN#TR-LBB_Level-22G1#SR023;14C;Ly-14587/SacA-51530;5895;30;intcal20.14c;AMS;Bone collagen;Homo sapiens (infans);Cranium;V. Sparacello;Sparacello et al. 2020;_;HIGH;4;SLS;3;12;Stable isotope analysis missing;"[ -4837 ; -4707 ]";na;na;;;
CWM_D011;Liguria (IT);Savona;Orco Feglino;Aquila (arma dell');LIN;SMP0 / Vhò Cf. (Cluster-3);D011_AQU#SR-new;14C;Ly-14589/SacA-51532;6145;30;intcal20.14c;AMS;Bone collagen;Homo sapiens;na;V. Sparacello;Sparacello et al. 2019;_;HIGH;4;SLS;3;12;Stable isotope analysis missing;"[ -5207 ; -5000 ]";D011_AQU;"[-5194 ; -4957]";5030;;
CWM_D011;Liguria (IT);Savona;Orco Feglino;Aquila (arma dell');IMP_PND;Impressa  (Cluster-1);D011_AQU#SR-1#027;14C;Ly-14590/SacA-51533;6770;30;intcal20.14c;AMS;Bone collagen;Homo sapiens (subadult);Cranium;V. Sparacello;Sparacello et al. 2019;_;HIGH;4;SLS;3;12;Stable isotope analysis missing;"[ -5720 ; -5627 ]";D011_AQU;"[-5729 ; -5546]";5630;;
CWM_D011;Liguria (IT);Savona;Orco Feglino;Aquila (arma dell');LIN;SMP0 / Vhò Cf. (Cluster-3);D011_AQU#SR-4;14C;Ly-14591/SacA-51534;6105;30;intcal20.14c;AMS;Bone collagen;Homo sapiens (subadult);Cranium;V. Sparacello;Sparacello et al. 2019;_;HIGH;4;SLS;3;12;Stable isotope analysis missing;"[ -5206 ; -4935 ]";D011_AQU;"[-5194 ; -4957]";5030;;
CWM_D011;Liguria (IT);Savona;Orco Feglino;Aquila (arma dell');IMP_PND;Impressa  (Cluster-1);D011_AQU#SR-5#014-031;14C;Ly-14592/SacA-51535;6825;30;intcal20.14c;AMS;Bone collagen;Homo sapiens (adult);Costa;V. Sparacello;Sparacello et al. 2019;_;HIGH;4;SLS;3;12;Stable isotope analysis missing;"[ -5753 ; -5636 ]";D011_AQU;"[-5729 ; -5546]";5630;;
CWM_D011;Liguria (IT);Savona;Orco Feglino;Aquila (arma dell');IMP_PND;Impressa  (Cluster-1);D011_AQU#SR-6#015-032;14C;Ly-14593/SacA-51536;6830;35;intcal20.14c;AMS;Bone collagen;Homo sapiens;Costa;V. Sparacello;Sparacello et al. 2019;_;HIGH;4;SLS;3;12;Stable isotope analysis missing;"[ -5778 ; -5636 ]";D011_AQU;"[-5729 ; -5546]";5630;;
CWM_D011;Liguria (IT);Savona;Orco Feglino;Aquila (arma dell');IMP_PND;Impressa  (Cluster-1);D011_AQU#Burial-R7#007-033;14C;Ly-14594/SacA-51537;6675;35;intcal20.14c;AMS;Bone collagen;Homo sapiens (perinatal);Costa;V. Sparacello;Sparacello et al. 2019;_;HIGH;4;SLS;3;12;Stable isotope analysis missing;"[ -5659 ; -5525 ]";D011_AQU;"[-5729 ; -5546]";5630;;
